,site,generation,date,time,temp,dew_point,feels_like,temp_min,temp_max,humidity,wind_speed,rain_1h,snow_1h,clouds_all,weather_description,month,time_int
6909,WEETWOOD_ALES,0.0,2021-11-15,21:00:00,10.25,9.64,9.84,9.64,10.73,96,2.06,0.0,0.0,100,light intensity drizzle,11,21.0
6910,WEETWOOD_ALES,0.0,2021-11-15,22:00:00,9.88,9.43,9.88,8.55,10.95,97,0.51,0.0,0.0,40,scattered clouds,11,22.0
6911,WEETWOOD_ALES,0.0,2021-11-15,23:00:00,8.79,8.34,8.79,7.53,10.4,97,0.0,0.0,0.0,20,few clouds,11,23.0
6912,WEETWOOD_ALES,0.0,2021-11-16,00:00:00,8.59,8.14,7.5,6.51,10.4,97,2.06,0.0,0.0,40,scattered clouds,11,0.0
6913,WEETWOOD_ALES,0.0,2021-11-16,01:00:00,8.02,7.72,8.02,6.12,10.06,98,0.0,0.0,0.0,75,mist,11,1.0
6914,WEETWOOD_ALES,0.0,2021-11-16,02:00:00,8.58,8.28,8.58,7.53,9.97,98,0.51,0.0,0.0,100,mist,11,2.0
6915,WEETWOOD_ALES,0.0,2021-11-16,03:00:00,8.8,8.5,8.8,7.88,9.84,98,0.0,0.0,0.0,75,fog,11,3.0
6916,WEETWOOD_ALES,0.0,2021-11-16,04:00:00,8.64,8.34,8.64,7.79,9.84,98,1.03,0.0,0.0,100,mist,11,4.0
6917,WEETWOOD_ALES,0.0,2021-11-16,05:00:00,8.94,8.64,8.94,8.08,9.84,98,1.03,0.0,0.0,100,fog,11,5.0
6918,WEETWOOD_ALES,0.0,2021-11-16,06:00:00,9.02,8.57,8.0,8.58,9.73,97,2.06,0.0,0.0,75,drizzle,11,6.0
6919,WEETWOOD_ALES,0.036756756756756,2021-11-16,07:00:00,8.86,8.41,7.81,8.08,9.84,97,2.06,0.0,0.0,75,mist,11,7.0
6920,WEETWOOD_ALES,1.092133510756265,2021-11-16,08:00:00,8.86,8.56,7.09,8.51,9.64,98,3.09,0.0,0.0,75,mist,11,8.0
6921,WEETWOOD_ALES,0.6671204188481671,2021-11-16,09:00:00,9.61,9.31,7.05,9.1,10.06,98,5.14,0.0,0.0,75,fog,11,9.0
6922,WEETWOOD_ALES,1.7123045267489712,2021-11-16,10:00:00,9.81,9.51,7.5,9.19,10.56,98,4.63,0.0,0.0,75,fog,11,10.0
6923,WEETWOOD_ALES,3.595244444444444,2021-11-16,11:00:00,10.43,9.97,10.06,9.75,11.06,97,4.63,0.0,0.0,40,fog,11,11.0
6924,WEETWOOD_ALES,2.7420829079027973,2021-11-16,12:00:00,10.49,9.72,10.08,9.75,11.51,95,3.09,0.12,0.0,75,light rain,11,12.0
6925,WEETWOOD_ALES,0.9060663507109,2021-11-16,13:00:00,10.81,9.56,10.35,10.19,11.67,92,3.09,0.53,0.0,40,light rain,11,13.0
6926,WEETWOOD_ALES,1.8455574859478792,2021-11-16,14:00:00,11.07,9.33,10.56,10.19,11.67,89,4.63,0.0,0.0,40,scattered clouds,11,14.0
6927,WEETWOOD_ALES,1.962481688927186,2021-11-16,15:00:00,10.94,9.2,10.41,10.01,11.73,89,5.14,0.0,0.0,40,scattered clouds,11,15.0
6928,WEETWOOD_ALES,0.0,2021-11-16,16:00:00,10.38,8.31,9.75,9.75,11.11,87,5.14,0.0,0.0,20,few clouds,11,16.0
6929,WEETWOOD_ALES,0.0,2021-11-16,17:00:00,10.06,8.0,9.39,9.54,10.6,87,4.63,0.0,0.0,40,scattered clouds,11,17.0
6930,WEETWOOD_ALES,0.0,2021-11-16,18:00:00,9.84,8.28,8.27,9.19,11.11,90,3.09,0.0,0.0,40,scattered clouds,11,18.0
6931,WEETWOOD_ALES,0.0,2021-11-16,19:00:00,10.29,8.56,9.7,9.54,11.11,89,3.09,0.0,0.0,75,broken clouds,11,19.0
6932,WEETWOOD_ALES,0.0,2021-11-16,20:00:00,10.38,8.81,9.82,9.64,11.11,90,6.17,0.0,0.0,100,overcast clouds,11,20.0
6933,WEETWOOD_ALES,0.0,2021-11-16,21:00:00,10.35,9.11,9.84,9.64,10.92,92,4.63,0.0,0.0,75,broken clouds,11,21.0
6934,WEETWOOD_ALES,0.0,2021-11-16,22:00:00,10.43,9.19,9.93,9.97,11.48,92,3.09,0.0,0.0,75,broken clouds,11,22.0
6935,WEETWOOD_ALES,0.0,2021-11-16,23:00:00,10.44,9.04,9.92,10.06,11.33,91,3.97,0.24,0.0,47,light rain,11,23.0
6936,WEETWOOD_ALES,0.0,2021-11-17,00:00:00,10.62,8.03,9.93,10.06,11.11,84,7.2,0.0,0.0,40,light intensity shower rain,11,0.0
6937,WEETWOOD_ALES,0.0,2021-11-17,01:00:00,9.78,7.03,6.91,9.13,10.95,83,6.17,0.0,0.0,40,scattered clouds,11,1.0
6938,WEETWOOD_ALES,0.0,2021-11-17,02:00:00,9.38,6.29,6.24,8.43,10.22,81,6.69,0.0,0.0,75,broken clouds,11,2.0
6939,WEETWOOD_ALES,0.0,2021-11-17,03:00:00,8.69,6.14,5.35,7.88,10.22,84,6.69,0.0,0.0,75,broken clouds,11,3.0
6940,WEETWOOD_ALES,0.0,2021-11-17,04:00:00,8.61,6.06,5.09,7.06,10.22,84,7.2,0.0,0.0,75,broken clouds,11,4.0
6941,WEETWOOD_ALES,0.0,2021-11-17,05:00:00,8.21,6.01,4.28,7.19,9.66,86,8.23,0.0,0.0,75,broken clouds,11,5.0
6942,WEETWOOD_ALES,0.0,2021-11-17,06:00:00,8.36,6.33,5.48,6.86,10.22,87,5.14,0.0,0.0,75,broken clouds,11,6.0
6943,WEETWOOD_ALES,0.0,2021-11-17,07:00:00,8.23,6.2,4.76,6.86,10.22,87,6.69,0.0,0.0,40,scattered clouds,11,7.0
6944,WEETWOOD_ALES,0.0,2021-11-17,08:00:00,7.99,6.13,4.82,6.86,10.22,88,5.66,0.0,0.0,40,scattered clouds,11,8.0
6945,WEETWOOD_ALES,0.603653508771929,2021-11-17,09:00:00,8.86,6.48,5.41,7.06,10.22,85,7.2,0.0,0.0,40,light intensity shower rain,11,9.0
6946,WEETWOOD_ALES,3.756791311948466,2021-11-17,10:00:00,9.5,7.11,6.72,8.53,10.37,85,5.66,0.0,0.0,75,broken clouds,11,10.0
6947,WEETWOOD_ALES,6.280945702264075,2021-11-17,11:00:00,10.2,7.27,9.42,9.08,10.95,82,3.6,0.0,0.0,40,scattered clouds,11,11.0
6948,WEETWOOD_ALES,4.283741496598639,2021-11-17,12:00:00,11.25,7.18,10.41,10.19,12.03,76,7.72,0.0,0.0,40,scattered clouds,11,12.0
6949,WEETWOOD_ALES,2.4137109375,2021-11-17,13:00:00,11.4,7.13,10.55,10.57,12.06,75,7.72,0.0,0.0,75,broken clouds,11,13.0
6950,WEETWOOD_ALES,0.0,2021-11-17,14:00:00,11.39,6.73,10.49,10.6,11.84,73,7.2,0.0,0.0,40,scattered clouds,11,14.0
6951,WEETWOOD_ALES,1.419955383326351,2021-11-17,15:00:00,11.06,6.41,10.13,10.57,11.67,73,7.72,0.0,0.0,40,scattered clouds,11,15.0
6952,WEETWOOD_ALES,0.0,2021-11-17,16:00:00,10.67,6.43,9.75,10.05,10.95,75,6.69,0.0,0.0,40,scattered clouds,11,16.0
6953,WEETWOOD_ALES,0.0,2021-11-17,17:00:00,10.34,6.3,9.41,9.64,11.11,76,7.72,0.0,0.0,75,broken clouds,11,17.0
6954,WEETWOOD_ALES,0.0,2021-11-17,18:00:00,10.15,6.3,9.23,9.64,10.6,77,5.14,0.0,0.0,75,broken clouds,11,18.0
6955,WEETWOOD_ALES,0.0,2021-11-17,19:00:00,10.08,6.24,9.15,9.49,11.11,77,5.66,0.0,0.0,75,broken clouds,11,19.0
6956,WEETWOOD_ALES,0.0,2021-11-17,20:00:00,9.44,6.53,7.04,8.64,10.4,82,4.63,0.32,0.0,40,light rain,11,20.0
6957,WEETWOOD_ALES,0.0,2021-11-17,21:00:00,9.18,6.62,7.47,8.53,10.77,84,3.09,0.0,0.0,75,broken clouds,11,21.0
6958,WEETWOOD_ALES,0.0,2021-11-17,22:00:00,9.17,6.61,6.93,8.51,10.22,84,4.12,0.0,0.0,100,overcast clouds,11,22.0
6959,WEETWOOD_ALES,0.0,2021-11-17,23:00:00,8.69,6.48,6.88,7.06,10.56,86,3.09,0.0,0.0,20,few clouds,11,23.0
6960,WEETWOOD_ALES,0.0,2021-11-18,00:00:00,9.07,6.86,6.58,7.19,10.6,86,4.63,0.0,0.0,100,overcast clouds,11,0.0
6961,WEETWOOD_ALES,0.0,2021-11-18,01:00:00,9.52,7.3,7.61,7.06,11.11,86,3.6,0.0,0.0,100,overcast clouds,11,1.0
6962,WEETWOOD_ALES,0.0,2021-11-18,02:00:00,10.2,7.97,9.52,8.06,11.67,86,4.12,0.0,0.0,75,broken clouds,11,2.0
6963,WEETWOOD_ALES,0.0,2021-11-18,03:00:00,10.68,8.61,10.08,9.41,11.67,87,6.17,0.0,0.0,100,overcast clouds,11,3.0
6964,WEETWOOD_ALES,0.0,2021-11-18,04:00:00,10.72,8.82,10.15,9.64,11.33,88,4.12,0.0,0.0,100,overcast clouds,11,4.0
6965,WEETWOOD_ALES,0.0,2021-11-18,05:00:00,11.09,9.01,10.53,10.37,12.22,87,2.57,0.0,0.0,100,overcast clouds,11,5.0
6966,WEETWOOD_ALES,0.0,2021-11-18,06:00:00,11.32,9.41,10.81,10.37,12.78,88,5.66,0.0,0.0,75,broken clouds,11,6.0
6967,WEETWOOD_ALES,0.0,2021-11-18,07:00:00,11.56,9.81,11.1,10.37,12.78,89,5.14,0.0,0.0,40,scattered clouds,11,7.0
6968,WEETWOOD_ALES,0.196852791878172,2021-11-18,08:00:00,11.64,9.89,11.18,10.19,12.99,89,2.57,0.0,0.0,75,broken clouds,11,8.0
6969,WEETWOOD_ALES,1.7188356566397651,2021-11-18,09:00:00,12.45,10.52,12.05,10.75,13.89,88,3.6,0.0,0.0,75,broken clouds,11,9.0
6970,WEETWOOD_ALES,1.539953917050691,2021-11-18,10:00:00,13.26,11.14,12.91,11.06,14.06,87,3.09,0.0,0.0,75,broken clouds,11,10.0
6971,WEETWOOD_ALES,2.301972214000296,2021-11-18,11:00:00,13.75,11.28,13.4,11.31,15.0,85,6.69,0.0,0.0,75,broken clouds,11,11.0
6972,WEETWOOD_ALES,1.9214437229437231,2021-11-18,12:00:00,13.91,11.43,13.58,12.06,15.0,85,4.63,0.0,0.0,75,broken clouds,11,12.0
6973,WEETWOOD_ALES,2.1549609375,2021-11-18,13:00:00,14.43,11.76,14.12,11.86,15.73,84,5.14,0.0,0.0,75,broken clouds,11,13.0
6974,WEETWOOD_ALES,4.799440774517931,2021-11-18,14:00:00,14.8,11.57,14.45,12.97,16.11,81,5.14,0.0,0.0,75,broken clouds,11,14.0
6975,WEETWOOD_ALES,0.846777251184834,2021-11-18,15:00:00,14.25,11.22,13.87,12.83,14.84,82,4.63,0.0,0.0,75,broken clouds,11,15.0
6976,WEETWOOD_ALES,0.055505376344086005,2021-11-18,16:00:00,13.49,10.84,13.09,12.44,14.28,84,5.66,0.0,0.0,75,broken clouds,11,16.0
6977,WEETWOOD_ALES,0.0,2021-11-18,17:00:00,12.65,10.55,12.24,11.97,13.33,87,5.66,0.0,0.0,40,scattered clouds,11,17.0
6978,WEETWOOD_ALES,0.0,2021-11-18,18:00:00,12.57,10.47,12.15,11.97,13.33,87,3.6,0.0,0.0,40,scattered clouds,11,18.0
6979,WEETWOOD_ALES,0.0,2021-11-18,19:00:00,12.39,10.46,11.98,11.73,13.33,88,3.6,0.0,0.0,75,broken clouds,11,19.0
6980,WEETWOOD_ALES,0.0,2021-11-18,20:00:00,12.4,10.64,12.02,11.84,13.33,89,3.6,0.0,0.0,75,broken clouds,11,20.0
6981,WEETWOOD_ALES,0.0,2021-11-18,21:00:00,11.93,10.18,11.5,11.34,13.14,89,4.63,0.0,0.0,75,broken clouds,11,21.0
6982,WEETWOOD_ALES,0.0,2021-11-18,22:00:00,11.48,9.9,11.03,10.73,13.14,90,4.63,0.0,0.0,75,broken clouds,11,22.0
6983,WEETWOOD_ALES,0.0,2021-11-18,23:00:00,11.6,10.18,11.19,10.73,13.14,91,3.09,0.0,0.0,75,broken clouds,11,23.0
6984,WEETWOOD_ALES,0.0,2021-11-19,00:00:00,12.24,10.31,11.82,11.86,12.73,88,4.63,0.0,0.0,100,overcast clouds,11,0.0
6985,WEETWOOD_ALES,0.0,2021-11-19,01:00:00,12.32,10.22,11.88,11.84,13.17,87,5.66,0.0,0.0,100,overcast clouds,11,1.0
6986,WEETWOOD_ALES,0.0,2021-11-19,02:00:00,12.3,9.85,11.81,11.48,13.17,85,5.66,0.0,0.0,100,overcast clouds,11,2.0
6987,WEETWOOD_ALES,0.0,2021-11-19,03:00:00,12.24,10.14,11.79,11.68,13.17,87,5.14,0.0,0.0,100,overcast clouds,11,3.0
6988,WEETWOOD_ALES,0.0,2021-11-19,04:00:00,12.34,9.89,11.85,11.86,13.02,85,6.17,0.0,0.0,100,overcast clouds,11,4.0
6989,WEETWOOD_ALES,0.0,2021-11-19,05:00:00,12.17,9.9,11.69,11.48,13.06,86,4.12,0.0,0.0,100,overcast clouds,11,5.0
6990,WEETWOOD_ALES,0.0,2021-11-19,06:00:00,12.02,9.75,11.52,11.31,12.73,86,6.17,0.0,0.0,100,overcast clouds,11,6.0
6991,WEETWOOD_ALES,0.0,2021-11-19,07:00:00,11.43,9.35,10.9,10.6,12.06,87,5.66,0.0,0.0,40,scattered clouds,11,7.0
6992,WEETWOOD_ALES,0.0,2021-11-19,08:00:00,10.39,8.49,9.78,9.6,11.51,88,3.6,0.0,0.0,20,few clouds,11,8.0
6993,WEETWOOD_ALES,0.0,2021-11-19,09:00:00,11.34,9.09,10.78,10.1,12.22,86,2.57,0.0,0.0,20,few clouds,11,9.0
6994,WEETWOOD_ALES,0.0,2021-11-19,10:00:00,11.46,9.2,10.91,9.73,13.73,86,2.06,0.0,0.0,20,few clouds,11,10.0
6995,WEETWOOD_ALES,0.0,2021-11-19,11:00:00,12.88,10.07,12.39,11.42,14.44,83,4.12,0.0,0.0,20,few clouds,11,11.0
6996,WEETWOOD_ALES,0.0,2021-11-19,12:00:00,14.01,10.05,13.48,12.44,15.18,77,5.14,0.0,0.0,20,few clouds,11,12.0
6997,WEETWOOD_ALES,0.0,2021-11-19,13:00:00,14.08,9.92,13.53,12.27,15.56,76,4.12,0.0,0.0,20,few clouds,11,13.0
6998,WEETWOOD_ALES,0.0,2021-11-19,14:00:00,13.98,9.82,13.42,12.27,14.73,76,4.63,0.0,0.0,40,scattered clouds,11,14.0
6999,WEETWOOD_ALES,0.0,2021-11-19,15:00:00,13.45,9.89,12.91,12.27,14.44,79,5.14,0.0,0.0,40,scattered clouds,11,15.0
7000,WEETWOOD_ALES,0.0,2021-11-19,16:00:00,12.48,9.68,11.95,11.33,13.33,83,2.57,0.0,0.0,40,scattered clouds,11,16.0
7001,WEETWOOD_ALES,0.0,2021-11-19,17:00:00,11.88,9.62,11.37,10.57,12.62,86,3.09,0.0,0.0,75,broken clouds,11,17.0
7002,WEETWOOD_ALES,0.0,2021-11-19,18:00:00,11.61,9.86,11.15,10.77,12.06,89,3.09,0.0,0.0,75,broken clouds,11,18.0
7003,WEETWOOD_ALES,0.0,2021-11-19,19:00:00,11.19,9.28,10.66,10.57,11.91,88,3.6,0.0,0.0,75,broken clouds,11,19.0
7004,WEETWOOD_ALES,0.0,2021-11-19,20:00:00,10.71,8.64,10.11,10.05,11.36,87,3.09,0.0,0.0,75,broken clouds,11,20.0
7005,WEETWOOD_ALES,0.0,2021-11-19,21:00:00,10.59,7.83,9.87,10.19,11.11,83,4.63,0.0,0.0,75,broken clouds,11,21.0
7006,WEETWOOD_ALES,0.0,2021-11-19,22:00:00,10.42,8.01,9.74,10.01,10.95,85,3.09,0.0,0.0,75,broken clouds,11,22.0
7007,WEETWOOD_ALES,0.0,2021-11-19,23:00:00,10.23,7.82,9.53,9.64,10.95,85,3.6,0.0,0.0,75,broken clouds,11,23.0
7008,WEETWOOD_ALES,0.0,2021-11-20,00:00:00,10.24,7.83,9.54,9.64,10.73,85,2.57,0.0,0.0,100,overcast clouds,11,0.0
7009,WEETWOOD_ALES,0.0,2021-11-20,01:00:00,10.12,7.72,9.41,9.64,10.6,85,3.09,0.0,0.0,100,overcast clouds,11,1.0
7010,WEETWOOD_ALES,0.0,2021-11-20,02:00:00,9.69,7.29,8.09,9.19,10.56,85,3.09,0.0,0.0,75,broken clouds,11,2.0
7011,WEETWOOD_ALES,0.0,2021-11-20,03:00:00,9.94,7.37,7.87,9.45,10.6,84,4.12,0.0,0.0,100,overcast clouds,11,3.0
7012,WEETWOOD_ALES,0.0,2021-11-20,04:00:00,9.93,7.18,7.86,9.45,10.6,83,4.12,0.0,0.0,100,overcast clouds,11,4.0
7013,WEETWOOD_ALES,0.0,2021-11-20,05:00:00,9.86,6.94,7.56,9.54,10.37,82,4.63,0.0,0.0,100,overcast clouds,11,5.0
7014,WEETWOOD_ALES,0.0,2021-11-20,06:00:00,9.89,5.86,8.06,9.54,10.37,76,3.6,0.0,0.0,100,overcast clouds,11,6.0
7015,WEETWOOD_ALES,0.0,2021-11-20,07:00:00,10.01,5.98,9.05,9.54,10.4,76,4.63,0.0,0.0,75,broken clouds,11,7.0
7016,WEETWOOD_ALES,0.0,2021-11-20,08:00:00,10.14,5.52,9.12,9.49,10.6,73,4.12,0.0,0.0,75,broken clouds,11,8.0
7017,WEETWOOD_ALES,0.0,2021-11-20,09:00:00,9.91,6.07,7.62,9.6,10.4,77,4.63,0.0,0.0,75,broken clouds,11,9.0
7018,WEETWOOD_ALES,0.0,2021-11-20,10:00:00,10.51,6.65,9.63,10.05,10.95,77,5.14,0.0,0.0,75,broken clouds,11,10.0
7019,WEETWOOD_ALES,0.0,2021-11-20,11:00:00,11.03,6.58,10.12,10.19,11.67,74,4.63,0.0,0.0,75,broken clouds,11,11.0
7020,WEETWOOD_ALES,0.0,2021-11-20,12:00:00,11.4,6.74,10.5,10.73,12.06,73,5.14,0.0,0.0,75,broken clouds,11,12.0
7021,WEETWOOD_ALES,0.0,2021-11-20,13:00:00,12.48,6.96,11.59,11.06,13.51,69,6.17,0.0,0.0,40,scattered clouds,11,13.0
7022,WEETWOOD_ALES,0.0,2021-11-20,14:00:00,12.36,6.84,11.45,11.31,12.95,69,6.69,0.0,0.0,75,broken clouds,11,14.0
7023,WEETWOOD_ALES,0.0,2021-11-20,15:00:00,12.22,7.33,11.38,11.16,12.95,72,6.69,0.0,0.0,75,broken clouds,11,15.0
7024,WEETWOOD_ALES,0.0,2021-11-20,16:00:00,11.46,7.95,10.72,10.22,12.6,79,7.72,0.0,0.0,75,broken clouds,11,16.0
7025,WEETWOOD_ALES,0.0,2021-11-20,17:00:00,10.67,8.43,10.04,9.64,11.51,86,6.17,0.0,0.0,75,broken clouds,11,17.0
7026,WEETWOOD_ALES,0.0,2021-11-20,18:00:00,9.99,8.75,7.94,9.19,10.95,92,4.12,0.12,0.0,75,light intensity drizzle rain,11,18.0
7027,WEETWOOD_ALES,0.0,2021-11-20,19:00:00,9.61,8.21,7.47,8.9,10.4,91,4.12,0.0,0.0,75,broken clouds,11,19.0
7028,WEETWOOD_ALES,0.0,2021-11-20,20:00:00,9.25,7.86,7.28,8.53,10.22,91,3.6,0.0,0.0,75,broken clouds,11,20.0
7029,WEETWOOD_ALES,0.0,2021-11-20,21:00:00,8.83,6.95,6.28,7.79,9.73,88,4.63,0.0,0.0,75,broken clouds,11,21.0
7030,WEETWOOD_ALES,0.0,2021-11-20,22:00:00,8.41,6.21,6.25,7.42,9.73,86,3.6,0.0,0.0,40,scattered clouds,11,22.0
7031,WEETWOOD_ALES,0.0,2021-11-20,23:00:00,7.4,6.03,4.56,6.42,9.44,91,4.5,0.0,0.0,73,broken clouds,11,23.0
7032,WEETWOOD_ALES,0.0,2021-11-21,00:00:00,7.16,5.31,4.2,5.86,9.1,88,4.63,0.0,0.0,20,few clouds,11,0.0
7033,WEETWOOD_ALES,0.0,2021-11-21,01:00:00,6.68,4.67,3.86,5.31,8.89,87,4.12,0.0,0.0,20,few clouds,11,1.0
7034,WEETWOOD_ALES,0.0,2021-11-21,02:00:00,6.3,4.13,3.68,4.75,9.1,86,3.6,0.0,0.0,10,sky is clear,11,2.0
7035,WEETWOOD_ALES,0.0,2021-11-21,03:00:00,6.04,3.88,3.07,3.86,8.55,86,4.12,0.0,0.0,40,scattered clouds,11,3.0
7036,WEETWOOD_ALES,0.0,2021-11-21,04:00:00,5.9,3.74,3.52,3.86,8.33,86,3.09,0.0,0.0,40,scattered clouds,11,4.0
7037,WEETWOOD_ALES,0.0,2021-11-21,05:00:00,4.96,3.14,2.05,2.75,7.99,88,3.6,0.0,0.0,10,sky is clear,11,5.0
7038,WEETWOOD_ALES,0.0,2021-11-21,06:00:00,3.92,2.28,1.56,2.06,6.88,89,2.57,0.0,0.0,0,sky is clear,11,6.0
7039,WEETWOOD_ALES,0.0,2021-11-21,07:00:00,3.63,1.99,0.79,2.19,6.33,89,3.09,0.0,0.0,0,sky is clear,11,7.0
7040,WEETWOOD_ALES,0.0,2021-11-21,08:00:00,3.7,2.06,0.88,2.75,6.33,89,3.09,0.0,0.0,20,few clouds,11,8.0
7041,WEETWOOD_ALES,0.0,2021-11-21,09:00:00,4.49,2.36,1.83,3.02,6.33,86,3.09,0.0,0.0,20,few clouds,11,9.0
7042,WEETWOOD_ALES,0.0,2021-11-21,10:00:00,5.7,2.35,2.65,4.08,7.03,79,4.12,0.0,0.0,0,sky is clear,11,10.0
7043,WEETWOOD_ALES,0.0,2021-11-21,11:00:00,6.54,2.05,2.6,5.86,7.59,73,6.69,0.0,0.0,0,sky is clear,11,11.0
7044,WEETWOOD_ALES,0.0,2021-11-21,12:00:00,7.03,1.94,3.23,6.31,7.95,70,6.69,0.0,0.0,0,sky is clear,11,12.0
7045,WEETWOOD_ALES,0.0,2021-11-21,13:00:00,6.87,1.58,2.85,6.12,8.14,69,7.2,0.0,0.0,20,few clouds,11,13.0
7046,WEETWOOD_ALES,0.0,2021-11-21,14:00:00,6.79,0.89,3.1,5.75,7.59,66,6.17,0.0,0.0,20,few clouds,11,14.0
7047,WEETWOOD_ALES,0.0,2021-11-21,15:00:00,6.36,1.1,2.76,5.6,7.06,69,5.66,0.0,0.0,20,few clouds,11,15.0
7048,WEETWOOD_ALES,0.0,2021-11-21,16:00:00,5.46,1.01,1.85,4.75,6.06,73,5.14,0.0,0.0,20,few clouds,11,16.0
7049,WEETWOOD_ALES,0.0,2021-11-21,17:00:00,4.39,0.35,1.36,3.34,5.4,75,3.6,0.0,0.0,0,sky is clear,11,17.0
7050,WEETWOOD_ALES,0.0,2021-11-21,18:00:00,3.82,0.16,0.34,2.45,5.37,77,4.12,0.0,0.0,0,sky is clear,11,18.0
7051,WEETWOOD_ALES,0.0,2021-11-21,19:00:00,3.48,0.53,0.25,2.59,5.77,81,3.6,0.0,0.0,0,sky is clear,11,19.0
7052,WEETWOOD_ALES,0.0,2021-11-21,20:00:00,2.87,0.27,-0.12,1.84,5.37,83,3.09,0.0,0.0,0,sky is clear,11,20.0
7053,WEETWOOD_ALES,0.0,2021-11-21,21:00:00,2.76,0.49,-0.97,1.84,5.22,85,4.12,0.0,0.0,0,sky is clear,11,21.0
7054,WEETWOOD_ALES,0.0,2021-11-21,22:00:00,2.58,0.48,1.13,1.08,4.66,86,1.54,0.0,0.0,0,sky is clear,11,22.0
7055,WEETWOOD_ALES,0.0,2021-11-21,23:00:00,2.35,0.57,-0.75,1.29,4.66,88,3.09,0.0,0.0,0,sky is clear,11,23.0
7056,WEETWOOD_ALES,0.0,2021-11-22,00:00:00,1.53,-0.07,-2.13,0.53,3.7,89,3.6,0.0,0.0,0,sky is clear,11,0.0
7057,WEETWOOD_ALES,0.0,2021-11-22,01:00:00,1.63,-0.12,1.63,0.06,3.55,88,1.03,0.0,0.0,0,sky is clear,11,1.0
7058,WEETWOOD_ALES,0.0,2021-11-22,02:00:00,0.95,-0.18,-2.44,-0.19,3.55,92,3.09,0.0,0.0,0,sky is clear,11,2.0
7059,WEETWOOD_ALES,0.0,2021-11-22,03:00:00,1.43,0.12,-1.4,-0.59,3.55,91,2.57,0.0,0.0,0,sky is clear,11,3.0
7060,WEETWOOD_ALES,0.0,2021-11-22,04:00:00,1.62,0.46,-2.02,-0.59,3.89,92,3.6,0.0,0.0,0,sky is clear,11,4.0
7061,WEETWOOD_ALES,0.0,2021-11-22,05:00:00,1.58,-0.03,-2.73,-0.59,3.73,89,4.63,0.0,0.0,0,sky is clear,11,5.0
7062,WEETWOOD_ALES,0.0,2021-11-22,06:00:00,1.38,-0.2,-3.27,-1.14,3.73,89,5.14,0.0,0.0,1,sky is clear,11,6.0
7063,WEETWOOD_ALES,0.0,2021-11-22,07:00:00,1.37,-0.21,-2.99,-1.27,3.89,89,4.63,0.0,0.0,0,sky is clear,11,7.0
7064,WEETWOOD_ALES,0.0,2021-11-22,08:00:00,1.24,-0.05,-3.15,-1.3,3.89,91,4.63,0.0,0.0,0,sky is clear,11,8.0
7065,WEETWOOD_ALES,0.0,2021-11-22,09:00:00,2.87,1.39,-0.83,-0.94,6.11,90,4.12,0.0,0.0,0,sky is clear,11,9.0
7066,WEETWOOD_ALES,0.0,2021-11-22,10:00:00,4.0,2.2,2.14,1.51,5.92,88,2.06,0.0,0.0,0,sky is clear,11,10.0
7067,WEETWOOD_ALES,0.0,2021-11-22,11:00:00,5.32,3.5,4.26,3.3,7.62,88,1.54,0.0,0.0,0,sky is clear,11,11.0
7068,WEETWOOD_ALES,0.0,2021-11-22,12:00:00,7.09,4.23,5.75,5.86,9.25,82,2.06,0.0,0.0,0,sky is clear,11,12.0
7069,WEETWOOD_ALES,0.0,2021-11-22,13:00:00,8.29,4.31,6.11,7.03,9.81,76,3.6,0.0,0.0,0,sky is clear,11,13.0
7070,WEETWOOD_ALES,6.276962684974388,2021-11-22,14:00:00,8.15,4.37,5.67,6.64,8.99,77,4.12,0.0,0.0,0,sky is clear,11,14.0
7071,WEETWOOD_ALES,0.0,2021-11-22,15:00:00,7.77,4.18,5.2,6.64,8.73,78,4.12,0.0,0.0,0,sky is clear,11,15.0
7072,WEETWOOD_ALES,0.075222447599729,2021-11-22,16:00:00,6.29,3.45,4.81,5.31,7.73,82,2.06,0.0,0.0,20,few clouds,11,16.0
7073,WEETWOOD_ALES,0.0,2021-11-22,17:00:00,4.66,2.69,2.91,3.64,6.73,87,2.06,0.0,0.0,0,sky is clear,11,17.0
7074,WEETWOOD_ALES,0.0,2021-11-22,18:00:00,3.3,1.66,1.95,2.19,6.33,89,1.54,0.0,0.0,0,sky is clear,11,18.0
7075,WEETWOOD_ALES,0.0,2021-11-22,19:00:00,2.78,1.46,0.21,1.6,5.0,91,2.57,0.0,0.0,0,sky is clear,11,19.0
7076,WEETWOOD_ALES,0.0,2021-11-22,20:00:00,2.92,1.6,1.52,1.06,5.37,91,1.54,0.0,0.0,0,sky is clear,11,20.0
7077,WEETWOOD_ALES,0.0,2021-11-22,21:00:00,2.75,1.73,2.75,0.92,5.92,93,1.03,0.0,0.0,0,sky is clear,11,21.0
7078,WEETWOOD_ALES,0.0,2021-11-22,22:00:00,2.53,1.96,2.53,0.92,7.03,96,0.0,0.0,0.0,75,broken clouds,11,22.0
7079,WEETWOOD_ALES,0.0,2021-11-22,23:00:00,3.18,2.46,3.18,1.06,8.14,95,1.03,0.0,0.0,75,broken clouds,11,23.0
7080,WEETWOOD_ALES,0.0,2021-11-23,00:00:00,3.08,2.36,3.08,1.48,7.59,95,1.03,0.0,0.0,75,broken clouds,11,0.0
